Hole Depth: ft,Flow In: gal/min,GCT IN Mud Temp: F,GCT OUT Mud Temp: F,Mud Density In: lb/ft3,Mud Density Out: lb/ft3,ROP Average: ft/hr,RPM:,Torque LAS:,WOB: Klb,Standpipe Pressure: psi,QC Delta Carbon Dioxide: ppm
7109,1188.3905330402,173.84,166.1,-999.25,74.0000000078,18.2376,214.7175945459,-999.25,32.25,3153.465,322.7396
7110,1192.4038988808,173.84,166.1,-999.25,74.0000000078,15.185,213.8740733342,-999.25,11.69,3149.93,317.52362
7111,1192.2174576757,173.84,166.1,-999.25,74.0000000078,22.7528,213.7736700288,-999.25,18.99,3146.535,218.75116
7112,1192.4264315316,173.84,166.28,-999.25,74.0000000078,20.0994,213.5616344264,-999.25,28.3,3150.05,182.929
7113,1191.8854359739,173.84,166.28,-999.25,74.0000000078,24.0066,213.7044467275,-999.25,21.31,3155.025,182.69478
7114,1190.8545020428,173.84,166.46,-999.25,74.0000000078,24.6669,214.0851546551,-999.25,20.61,3157.5425,159.32313
7115,1192.9253098726,173.84,166.46,-999.25,74.0000000078,25.2993,205.1175843802,-999.25,34.48,3161.788,141.12
7116,1191.9399862251,173.84,166.64,-999.25,74.0000000078,20.3172,214.8345843728,-999.25,29.92,3165.588,140.81662
7117,1192.4038988808,173.84,167,-999.25,74.0000000078,24.0738,214.7004848577,-999.25,13.42,3169.426,110.782
7118,1189.2725036958,173.84,167.54,-999.25,74.0000000078,27.6966,213.8440141924,-999.25,32.86,3173.188,110.61078
7119,1186.1748622688,173.84,167.9,-999.25,74.0000000078,28.2958,213.7174913077,-999.25,26.07,3176.988,93.56233
7120,1188.2228073586,173.84,168.08,-999.25,74.0000000078,22.9776,217.1682987538,-999.25,18.68,3180.788,83.8568
7121,1187.197761949,173.84,168.26,-999.25,74.0000000078,27.6618,217.1838947233,-999.25,17.06,3184.626,80.18694
7122,1185.6444713317,173.84,168.44,-999.25,74.0000000078,26.2724,217.2556734916,-999.25,41.97,3188.426,75.90816
7123,1188.3582898978,173.84,168.44,-999.25,74.0000000078,25.845,218.0946705837,-999.25,39.85,3192.188,72.878
7124,1188.781478799,173.84,168.26,-999.25,74.0000000078,20.4384,217.2927846863,-999.25,16.86,3195.988,72.84899
7125,1189.2730504,173.84,168.08,-999.25,74.0000000078,24.1583,203.6558834917,-999.25,33.67,3199.788,69.97723
7126,1191.3721312611,173.84,168.26,-999.25,74.0000000078,16.055,198.2500445846,-999.25,44.1,3203.626,70
7127,1192.0722240771,173.84,168.44,-999.25,74.0000000078,15.32,194.4630812525,-999.25,8.15,3207.426,69.96038
7128,1190.3187654679,173.84,168.62,-999.25,74.0000000078,15.3477,202.8103060248,-999.25,14.02,3211.188,67.98598
7129,1187.197761949,173.84,168.98,-999.25,74.0000000078,18.0597,204.8192642953,-999.25,44.4,3214.988,64.717
7130,1189.807344514,173.84,169.16,-999.25,74.0000000078,15.0765,204.7928057573,-999.25,33.67,3218.5625,64.66668
7131,1188.7562269794,173.84,169.34,-999.25,74.0000000078,16.7146,207.8140947493,-999.25,38.02,3198.9999999999,59.64726
7132,1187.1977857599,173.84,169.34,-999.25,74.0000000078,16.9357,207.5445329321,-999.25,20.91,3150.25,57.77504
7133,1188.6572912372,173.84,169.34,-999.25,74.0000000078,16.53,204.8612328415,-999.25,43.49,3175.05,55.502
7134,1190.836944235,173.84,169.52,-999.25,74.0000000078,18.4818,204.6894943971,-999.25,30.43,3179.875,55.47796
7135,1192.4044244098,173.84,169.52,-999.25,74.0000000078,15.7134,205.1116574182,-999.25,36,3167.43,53.08372
7136,1192.7447088118,173.84,169.52,-999.25,74.0000000078,16.8427,205.1504330152,-999.25,39.64,3163.965,52.35652
7137,1194.4977653885,173.84,169.16,-999.25,74.0000000078,15.138,204.9789514241,-999.25,32.76,3160.465,49.6193
7138,1194.498300643,173.84,168.98,-999.25,74.0000000078,15.9321,204.9790223396,-999.25,31.95,3156.965,47.96662
7139,1194.5151795181,173.84,169.16,-999.25,74.0000000078,16.1355,205.2903743726,-999.25,34.89,3153.465,48.00558
7140,1194.4988517344,173.84,169.34,-999.25,74.0000000078,15.6762,205.3828383878,-999.25,24.23,3149.93,45.78062
7141,1193.4630087088,173.84,169.16,-999.25,74.0000000078,15.0256,205.2960680288,-999.25,20.68,3146.535,45.40974
7142,1192.9180106045,173.84,169.34,-999.25,74.0000000078,17.5552,205.2112445781,-999.25,28.48,3150.1,34.77128
7143,1192.9247843436,173.84,169.34,-999.25,74.0000000078,17.325,205.086,-999.25,25.24,3155.025,33.77851
7144,1192.1330316238,173.84,169.34,-999.25,74.0000000078,17.817,204.9810734726,-999.25,25.95,3157.585,31.07084
7145,1192.4049740335,173.84,169.34,-999.25,74.0000000078,17.6682,205.2379,-999.25,27.47,3161.788,26.82394
7146,1192.4049740335,173.84,169.7,-999.25,74.0000000078,17.4988,205.0045,-999.25,30.4,3165.588,19.492
7147,1190.8363960748,173.84,169.88,-999.25,74.0000000078,18.3753,204.9165272285,-999.25,24.33,3169.388,19.43752
7148,1190.8550262049,173.84,170.24,-999.25,74.0000000078,18.9066,205.1271755257,-999.25,34.05,3173.226,14.044
7149,1189.8083969778,173.84,170.6,-999.25,74.0000000078,19.2644,206.9252,-999.25,26.76,3176.988,14.01956
7150,1189.8073260184,173.84,170.78,-999.25,74.0000000078,22.715,207.2279,-999.25,31.52,3180.788,11.6
7151,1188.4882144596,173.84,170.96,-999.25,74.0000000078,27.1734,207.0089507677,-999.25,36.99,3184.588,11.58499
7152,1188.7634614015,173.84,171.14,-999.25,74.0000000078,27.4704,206.6921,-999.25,32.02,3188.426,10.099
7153,1187.9375184094,173.84,171.32,-999.25,74.0000000078,25.5011,206.8539790653,-999.25,32.93,3192.188,10.09173
7154,1186.1575137185,173.84,171.32,-999.25,74.0000000078,22.6469,206.6812321313,-999.25,47.72,3195.988,9.36451
7155,1187.0309811146,173.84,171.68,-999.25,74.0000000078,23.3313,206.9925,-999.25,37.59,3199.788,8.61351
7156,1188.2466379808,173.84,171.68,-999.25,74.0000000078,23.5242,207.4248468697,-999.25,25.85,3203.588,7.66844
7157,1186.6729701297,173.84,171.68,-999.25,74.0000000078,29.7905,207.5002343551,-999.25,23.52,3207.388,7.10947
7158,1187.9117129347,173.84,167.36,-999.25,74.0000000078,21.0419,207.5886528478,-999.25,24.03,3211.264,6.2896
7159,1189.7488912018,173.84,171.14,-999.25,74.0000000078,24.7049,208.5007589254,-999.25,21.19,3214.988,7.07451
7160,1187.4381934924,173.84,170.96,-999.25,74.0000000078,29.0969,207.5259165331,-999.25,22.71,3218.1799999999,6.03958
7161,1187.7132421711,173.84,170.96,-999.25,74.0000000078,24.143,207.6128254514,-999.25,26.46,3161.864,6.394
7162,1189.8067963537,173.84,171.14,-999.25,74.0000000078,34.2551000001,237.5968546754,-999.25,17.95,3165.588,6.39467
7163,1184.0930889947,173.84,171.14,-999.25,74.0000000078,65.4271,234.1082749533,-999.25,22.81,3169.388,6.46056
7164,1183.5874507085,173.84,171.14,-999.25,74.0000000078,63.1789,226.9253122508,-999.25,20.89,3173.264,6.417
7165,1187.2049504942,173.84,171.14,-999.25,74.0000000078,63.838,235.0504764008,-999.25,21.59,3177.064,6.41418
7166,1187.7378500244,173.84,171.32,-999.25,74.0000000078,65.5451,235.1841647978,-999.25,14.3,3180.788,6.323
7167,1187.7132421711,173.84,171.14,-999.25,74.0000000078,80.5072,235.1178196686,-999.25,22.91,3184.588,6.323
7168,1189.7906557133,173.84,171.32,-999.25,74.0000000078,41.5674,235.4939907356,-999.25,15.32,3188.388,6.33047
7169,1189.8067963537,173.84,171.32,-999.25,74.0000000078,36.25,231.1811255197,-999.25,28.68,3192.226,7.07842
7170,1189.6336083305,173.84,171.14,-999.25,74.0000000078,30.896,231.6376247928,-999.25,34.76,3195.988,7.49453
7171,1189.193236057,173.84,171.14,-999.25,74.0000000078,34.525,231.6865243707,-999.25,34.86,3199.826,7.84614
7172,1188.1319182723,173.84,171.32,-999.25,74.0000000078,37.6868,231.9118031214,-999.25,27.87,3203.626,7.951
7173,1186.689519245,173.84,171.32,-999.25,74.0000000078,36.5307,231.5629883928,-999.25,32.43,3207.388,7.96537
7174,1185.6505631999,173.84,171.32,-999.25,74.0000000078,34.5815,230.8954249799,-999.25,37.49,3211.188,9.388
7175,1188.781478799,173.84,171.32,-999.25,74.0000000078,30.8187,231.8212254391,-999.25,21.9,3214.988,9.39565
7176,1189.0564748959,173.84,171.5,-999.25,74.0000000078,35.5799,226.5900746099,-999.25,31.62,3218.5625,10.17229
7177,1188.5974212435,173.84,171.5,-999.25,74.0000000078,29.8074,226.7058924368,-999.25,30.1,3199,12.082
7178,1190.3255047855,173.84,171.5,-999.25,74.0000000078,38.541,226.6131124868,-999.25,39.22,3150.25,12.0924
7179,1183.6131657056,173.84,171.5,-999.25,74.0000000078,42.5696,202.1237565409,-999.25,38.2,3175.05,13.13586
7180,1187.7137636125,173.84,171.68,-999.25,74.0000000078,39.6012,217.1513237241,-999.25,36.18,3179.75,14.52382
7181,1186.1655008677,173.84,171.68,-999.25,74.0000000078,41.6106,213.1989552583,-999.25,37.19,3167.465,15.299
7182,1183.0593177584,173.84,171.68,-999.25,74.0000000078,40.6894,223.4045989773,-999.25,36.08,3163.965,15.31951
7183,1186.5425198683,173.84,171.68,-999.25,74.0000000078,41.4884,211.4951474802,-999.25,38,3160.465,17.35
7184,1189.9802259239,173.84,171.68,-999.25,74.0000000078,28.4426,209.7300204611,-999.25,32.73,3156.93,17.37448
7185,1191.3747095168,173.84,171.86,-999.25,74.0000000078,27.649,209.0063529516,-999.25,25.34,3153.465,18.59041
7186,1189.2805439156,173.84,171.86,-999.25,74.0000000078,33.4443,209.0443224182,-999.25,31.62,3149.965,20.215
7187,1190.4885968491,173.84,172.04,-999.25,74.0000000078,28.9211,209.2233021014,-999.25,27.47,3146.535,20.20973
7188,1189.281621673,173.84,172.22,-999.25,74.0000000078,29.0655,209.233719757,-999.25,21.49,3150.05,19.688
7189,1189.5321589017,173.84,172.22,-999.25,74.0000000078,32.5022,209.147052075,-999.25,25.44,3155.05,19.60148
7190,1188.7629146973,173.84,172.4,-999.25,74.0000000078,28.6958,209.1082202082,-999.25,36.28,3157.5425,15.3235
7191,1188.8683072491,173.84,172.58,-999.25,74.0000000078,29.2961,209.0654072417,-999.25,24.23,3161.788,11.512
7192,1198.7257272447,173.84,172.94,-999.25,74.0000000078,31.9126,210.6238,-999.25,20,3165.512,11.4596
7193,1208.4381252461,173.84,173.3,-999.25,74.0000000078,35.0035,219.1338,-999.25,25.81,3162.016,6.272
7194,1208.3207839359,173.84,173.12,-999.25,74.0000000078,33.1972,218.7712,-999.25,23.81,3165.664,6.272
7195,1195.1805548658,173.84,173.3,-999.25,74.0000000078,33.4214,216.5698,-999.25,26.11,3169.426,6.26202
7196,1195.4205313281,173.84,173.3,-999.25,74.0000000078,32.99,216.8854579611,-999.25,22.88,3173.188,5.76493
7197,1194.1458427482,173.84,173.48,-999.25,74.0000000078,31.9751,216.6787243053,-999.25,25.91,3176.988,4.96714
7198,1196.8157511773,173.84,173.66,-999.25,74.0000000078,29.5458,216.9189061872,-999.25,27.13,3180.826,5.08
7199,1195.2351799533,173.84,173.84,-999.25,74.0000000078,31.3664,216.690571773,-999.25,26.42,3184.626,5.0802
7200,1194.7481209355,173.84,173.84,-999.25,74.0000000078,34.5776,216.468329485,-999.25,25.094,3188.35,5.08128
7201,1196.9223182624,173.84,173.84,-999.25,74.0000000078,30.3948,217.160130655,-999.25,24.5476,3188.35,4.218
7202,1194.7481239396,173.84,173.84,-999.25,74.0000000078,31.905,216.9225407967,-999.25,29.181,3188.35,4.20754
7203,1194.8708090485,173.84,174.02,-999.25,74.0000000078,36.36,216.8883273959,-999.25,21.4207,3188.35,3.17864
7204,1192.6285108567,173.84,174.2,-999.25,74.0000000078,36.3094,216.7426502544,-999.25,27.4432,3188.35,3.83008
7205,1194.0043038329,173.84,174.38,-999.25,74.0000000078,31.3564,216.7419822008,-999.25,28.6984,3188.35,3.25633
7206,1193.1734565215,173.84,174.56,-999.25,74.0000000078,33.1894,216.3227879645,-999.25,26.9773,3188.35,3.64888
7207,1193.7193730958,173.84,174.56,-999.25,74.0000000078,34.1233,216.748391288,-999.25,21.7934,3188.35,3.043
7208,1193.718813067,173.84,174.56,-999.25,74.0000000078,34.4728,216.5653710277,-999.25,25.1193,3188.35,3.04512
7209,1192.6215775364,173.84,174.56,-999.25,74.0000000078,36.6799,216.1235001414,-999.25,27.0492,3188.35,3.255
7210,1195.0002785876,173.84,174.38,-999.25,74.0000000078,31.701,216.5963649789,-999.25,28.8326,3188.35,3.25844
7211,1195.8403932471,173.84,174.2,-999.25,74.0000000078,30.8856,216.9726276464,-999.25,23.2036,3188.806,3.427
7212,1194.7571753993,173.84,174.2,-999.25,74.0000000078,36.5045,216.8354212306,-999.25,29.2326,3211.15,3.42996
7213,1195.8403932471,173.84,174.2,-999.25,74.0000000078,32.0473,216.9221597671,-999.25,26.5251,3211.15,3.723
7214,1195.4923285463,173.84,174.02,-999.25,74.0000000078,36.7191,216.730949725,-999.25,27.0371,3211.15,3.72774
7215,1195.2357399821,173.84,174.02,-999.25,74.0000000078,35.6686,217.2142502186,-999.25,27.7379,3211.15,4.197
7216,1196.8695043762,173.84,174.02,-999.25,74.0000000078,38.4562,217.1152824645,-999.25,27.5108,3211.15,4.20079
7217,1197.3942582354,173.84,174.02,-999.25,74.0000000078,34.1538,216.5413413362,-999.25,25.6647,3211.15,4.58162
7218,1195.7801271232,173.84,174.02,-999.25,74.0000000078,37.4614,216.4221133204,-999.25,31.0729,3211.15,5.138
7219,1196.3268907264,173.84,173.84,-999.25,74.0000000078,33.66,215.8195458256,-999.25,30.3447,3211.0485,5.14213
7220,1196.9251234565,173.84,173.84,-999.25,74.0000000078,35.6065,216.6684404904,-999.25,27.84,3201,5.55329
7221,1195.6311892965,173.84,173.84,-999.25,74.0000000078,32.3218,217.165707309,-999.25,27.8542,3201,5.79257
7222,1195.2954445675,173.84,174.02,-999.25,74.0000000078,35.4549,216.8184174099,-999.25,29.2488,3201,7.0528
7223,1196.8152507476,173.84,174.2,-999.25,74.0000000078,33.8784,216.8242126119,-999.25,28.1138,3201,8.617
7224,1196.873863965,173.84,174.02,-999.25,74.0000000078,29.9412,217.1032430941,-999.25,26.8411,3201,8.62827
7225,1196.3274522649,173.84,174.2,-999.25,74.0000000078,35.9733,216.866828719,-999.25,27.9613,3201,9.75627
7226,1197.1516331085,173.84,174.2,-999.25,74.0000000078,33.3331,217.272522749,-999.25,30.0365,3201,10.97654
7227,1197.3611009092,173.84,173.84,-999.25,74.0000000078,33.6385,217.2498071365,-999.25,26.7626,3201,11.55461
7228,1196.5597016394,173.84,173.48,-999.25,74.0000000078,33.5029,216.7588126351,-999.25,30.9597,3201,14.486
7229,1195.7801271232,173.84,173.48,-999.25,74.0000000078,34.7734,217.1223551456,-999.25,28.9652,3201,14.48617
7230,1197.2190734772,173.84,173.66,-999.25,74.0000000078,34.1106,216.8461724252,-999.25,30.4751,3201.1015,14.51516
7231,1195.2925080765,173.84,173.84,-999.25,74.0000000078,33.1711,216.8937301749,-999.25,30.9719,3211.15,15.719
7232,1197.3616624477,173.84,173.84,-999.25,74.0000000078,32.2929,217.3823597175,-999.25,30.1872,3211.15,15.71804
7233,1195.2925080765,173.84,174.02,-999.25,74.0000000078,32.583,217.0829847222,-999.25,31.8859,3211.15,15.62026
7234,1195.7795670943,173.84,174.2,-999.25,74.0000000078,32.8576,216.7879312474,-999.25,31.4628,3501.0085000591,15.349
7235,1197.7221308725,173.84,174.2,-999.25,74.0000000078,30.67,216.9695985703,-999.25,29.76,3215,15.34193
7236,1194.7480618036,173.84,174.2,-999.25,74.0000000078,33.6222,216.7711289265,-999.25,29.7489,3210,14.63384
7237,1195.2351799533,173.84,174.38,-999.25,74.0000000078,31.8572,216.6653378333,-999.25,28.6915,3211,13.81765
7238,1195.2925080765,173.84,174.56,-999.25,74.0000000078,31.5759,216.2881156233,-999.25,32.7747,3201,12.98645
7239,1196.3268907264,173.84,174.56,-999.25,74.0000000078,31.2636,217.2200294761,-999.25,30.4128,3210.9355,12.536
7240,1195.7801271232,173.84,174.74,-999.25,74.0000000078,34.29,216.8384733246,-999.25,35.0026,3204.0715,12.52679
7241,1196.3274522649,173.84,174.74,-999.25,74.0000000078,31.03,216.7280420509,-999.25,32.2971,3211.15,11.60389
7242,1196.3268907264,173.84,174.92,-999.25,74.0000000078,30.17,216.9361476551,-999.25,33,3210.627,10.48762
7243,1194.9189387267,173.84,175.1,-999.25,74.0000000078,31.4,216.9514804331,-999.25,33.073,3185.5230000001,9.685
7244,1194.7475639108,173.84,175.1,-999.25,74.0000000078,32,216.7458290213,-999.25,36.6368,3211.15,9.68349
7245,1194.7481209355,173.84,175.1,-999.25,74.0000000078,30.38,213.8439997615,-999.25,35.3219,3185,9.52623
7246,1190.5755892072,173.84,175.28,-999.25,74.0000000078,31.03,212.8558980078,-999.25,34.4376,3185,8.74424
7247,1193.1734565215,173.84,175.46,-999.25,74.0000000078,28.35,212.3232,-999.25,30.4278,3185,8.10118
7248,1196.6980632201,173.84,175.46,-999.25,74.0000000078,29.15,213.3957961672,-999.25,31.8345,3211.15,7.22415
7249,1192.8461421593,173.84,175.64,-999.25,74.0000000078,31.03,212.9169998173,-999.25,36.2072,3211.15,6.8389
7250,1194.1458427482,173.84,174.02,-999.25,74.0000000078,30.38,213.1712,-999.25,32.9562,3211.15,6.42746
7251,1191.8147799208,173.84,174.92,-999.25,74.0000000078,30.25,213.1715,-999.25,32.5814,3211.15,5.86414
7252,1194.6916959245,173.84,175.1,-999.25,74.0000000078,29.03,213.2309,-999.25,32.5762,3211.15,5.136
7253,1194.5795135413,173.84,175.28,-999.25,74.0000000078,32.14,218.3574617181,-999.25,29.0218,3211.15,5.13288
7254,1186.9574310206,173.84,175.46,-999.25,74.0000000078,35.64,203.0273557003,-999.25,35.0792,3211.127,4.824
7255,1192.6889220694,173.84,175.46,-999.25,74.0000000078,42.35,217.5455231996,-999.25,31.9622,3210.023,4.80854
7256,1194.2051969356,173.84,175.46,-999.25,74.0000000078,45.57,217.1786499301,-999.25,25.2495,3211.15,4.051
7257,1194.2051347995,173.84,175.46,-999.25,74.0000000078,37.87,218.3141689819,-999.25,29.1843,3211.15,4.04803
7258,1189.4378239656,173.84,175.46,-999.25,74.0000000078,39.38,209.014692481,-999.25,29.9639,3211.15,3.95189
7259,1193.4026694783,173.84,175.28,-999.25,74.0000000078,48,218.8134653712,-999.25,29.3317,3211.1085,3.941
7260,1194.7481209355,173.84,175.28,-999.25,74.0000000078,39.78,218.1463864717,-999.25,26.5583,3207.0415,3.94341
7261,1194.6916959245,173.84,175.28,-999.25,74.0000000078,39.56,218.2272295436,-999.25,29.3692,3211.15,4.18355
7262,1197.3640523009,173.84,175.1,-999.25,74.0000000078,43.11,218.5812884811,-999.25,30.2962,3211.15,4.337
7263,1198.843160231,173.84,174.74,-999.25,74.0000000078,45.28,218.272575835,-999.25,31.8858,3211.15,4.33628
7264,1200.5518949938,173.84,174.74,-999.25,74.0000000078,37.89,219.1676645077,-999.25,31.1788,3211.15,4.30221
7265,1204.7847447571,173.84,174.74,-999.25,74.0000000078,31.44,220.1195983683,-999.25,30.0508,3211.15,4.42471
7266,1195.0028356385,173.84,174.74,-999.25,74.0000000078,24,217.5619019527,-999.25,28.1753,3211.15,4.69203
7267,1195.2351799533,173.84,174.74,-999.25,74.0000000078,28.02,219.0562536151,-999.25,30.7316,3211.15,4.60119
7268,1193.7163835256,173.84,174.74,-999.25,74.0000000078,33.33,217.795203697,-999.25,32.3372,3211.15,4.769
7269,1196.2224854983,173.84,174.74,-999.25,74.0000000078,28.92,218.6571484182,-999.25,29.2631,3211.15,4.77295
7270,1195.7801271232,173.84,174.74,-999.25,74.0000000078,29.15,218.7373272832,-999.25,29.575,3211.15,5.164
7271,1194.2022677591,173.84,174.74,-999.25,74.0000000078,34.45,217.8091103364,-999.25,29.9546,3211.15,5.1646
7272,1192.6280142258,173.84,174.74,-999.25,74.0000000078,41.38,217.5248365851,-999.25,18.5347,3211.15,5.23013
7273,1200.0510799578,173.84,174.74,-999.25,74.0000000078,20.34,216.1616,-999.25,19.0996,3211.15,5.84472
7274,1191.5653844044,173.84,174.92,-999.25,74.0000000078,25.9,203.3287449956,-999.25,28.9306,3211.15,6.609
7275,1192.6285108567,173.84,174.92,-999.25,74.0000000078,54.55,212.9954102165,-999.25,26.018,3210.9885,6.61989
7276,1197.3616624477,173.84,175.1,-999.25,74.0000000078,37.7,213.3449293737,-999.25,25.8352,3195,7.698
7277,1194.2627937266,173.84,175.1,-999.25,74.0000000078,41.14,202.0333001362,-999.25,27.3511,3195,7.70791
7278,1197.8501414756,173.84,175.28,-999.25,74.0000000078,44.44,214.7722804162,-999.25,28.4581,3195,8.689
7279,1196.2708636065,173.84,175.46,-999.25,74.0000000078,38.3,213.3644306793,-999.25,29.1982,3195,8.68853
7280,1197.5696777897,173.84,175.64,-999.25,74.0000000078,30.9,213.4923504184,-999.25,23.158732,3195,8.62652
7281,1193.7163835256,173.84,175.82,-999.25,74.0000000078,63.72,213.2909454697,-999.25,27.031036,3195.07,7.85839
7282,1195.6782491609,173.84,175.82,-999.25,74.0000000078,66.72,213.4877870542,-999.25,28.274494,3202,6.907
7283,1195.6334850073,173.84,176,-999.25,74.0000000078,76.6,214.5542987127,-999.25,22.5298,3202,6.8329
7284,1195,173.84,176.18,-999.25,74.0000000078,29,213,-999.25,30.8604,3202,4.4292147162
7285,1159.4062827107,173.84,176.36,-999.25,74.0000000078,43.64,213.2242445141,-999.25,23.9405,3202.08,3.656690932
7286,1157.147833593,173.84,176.36,-999.25,74.0000000078,54.96,212.2815584469,-999.25,21.0402,3210.1,3.4863170398
7287,1163.3265715668,173.84,176.36,-999.25,74.0000000078,44.72,213.8004176621,-999.25,22.0599,3214.95,3.7778617174
7288,1161.8340324347,173.84,176.36,-999.25,74.0000000078,53.33,213.823468995,-999.25,25.0438,3210.04,3.9561127839
7289,1158.861909082,173.84,176.36,-999.25,74.0000000078,56.25,209.6635286132,-999.25,26.4071,3212,4.1886024976
7290,1161.3244198862,173.84,176.36,-999.25,74.0000000078,48.65,209.85730705,-999.25,32.565,3212,4.4002094267
7291,1162.8330351973,173.84,176.36,-999.25,74.0000000078,66.06,213.2492759782,-999.25,22.0595,3212,4.4125010394
7292,1163.7320490868,173.84,176.36,-999.25,74.0000000078,62.61,214.0749361141,-999.25,24.9592,3212,4.6178129636
7293,1164.4433342749,173.84,176.54,-999.25,74.0000000078,52.17,212.4532659777,-999.25,23.8848,3212,4.832246192
7294,1161.3254468896,173.84,176.54,-999.25,74.0000000078,55.38,211.5355001037,-999.25,22.196,3212,4.8487793442
7295,1158.8608936176,173.84,176.72,-999.25,74.0000000078,66.67,205.5061025177,-999.25,26.802,3212,5.2847525446
7296,1164.3374656804,173.84,176.72,-999.25,74.0000000078,48.32,213.2467255781,-999.25,22.0003,3212,6.0621954195
7297,1163.3270957275,173.84,176.72,-999.25,74.0000000078,46.15,211.422188296,-999.25,22.0597,3212,5.9079531406
7298,1161.9166093907,173.84,176.54,-999.25,74.0000000078,64.86,212.4717768267,-999.25,24.9994,3212,6.3930488903
7299,1161.8350358881,173.84,176.54,-999.25,74.0000000078,58.54,201.5599072727,-999.25,24.9602,3211.99,6.7977588766
7300,1163.9033566222,173.84,176.54,-999.25,74.0000000078,67.92,213.1892107222,-999.25,23.0015,3210.9,6.8790828724
7301,1163.6314209722,173.84,176.54,-999.25,74.0000000078,74.97,213.6894033441,-999.25,23.2952,3201,7.4986067453
7302,1164.8229681227,173.84,176.54,-999.25,74.0000000078,70.57,213.9292810349,-999.25,27.9807,3201.14,7.6991633851
